FullAddress,Address1,Address2,City,State,ZipCode,revenue,date,Order Number,User ID,First Time Order
86185 Mcintyre Fields South,86185 Mcintyre Fields South ,,Tara,DC,92895,660.26,2021-12-18,36069094,U8004855,1
2570 Hutchinson Prairie Apt. 948,2570 Hutchinson Prairie ,Apt. 948 ,West Jacob,CO,35899,260.77,2021-06-11,85661304,U6611279,1
971 Davis Mission Apt. 629,971 Davis Mission ,Apt. 629 ,Kaylaside,TX,91526,94.39,2021-02-17,44995734,U1556002,0
196 Conrad Gateway,196 Conrad Gateway ,,Lake Gabriela,MT,56432,605.24,2021-01-16,71006724,U2138510,0
507 Robert Meadow,507 Robert Meadow ,,Wrightport,VA,06300,260.88,2021-03-11,51551037,U8714070,1
232 Joseph Light,232 Joseph Light ,,Garciaside,KY,78259,177.42,2021-03-12,53876078,U6146540,0
2794 Bruce Ramp,2794 Bruce Ramp ,,Lake Jacobberg,SD,80155,241.69,2021-11-12,24379460,U3394343,1
0036 Julia Lodge Apt. 231,0036 Julia Lodge ,Apt. 231 ,Williamborough,NJ,57170,571.9,2021-02-06,95787154,U6734236,0
4741 Nicole Landing Suite 147,4741 Nicole Landing ,Suite 147 ,Kathymouth,FL,80332,469.4,2021-04-01,86847716,U6035655,0
2581 Monique Forks Suite 325,2581 Monique Forks ,Suite 325 ,New Steven,MD,40499,384.06,2021-10-22,37036399,U1316195,0
238 Richard Cliffs South,238 Richard Cliffs South ,,Kathleenstad,WI,72334,118.58,2021-05-15,57773719,U8738925,0
0089 Wilson Stream,0089 Wilson Stream ,,South Lindafurt,NM,97504,220.06,2021-03-29,22405610,U7559132,0
92743 Palmer Fields South,92743 Palmer Fields South ,,Heatherbury,MI,68679,614.18,2021-01-25,20278113,U4805630,1
47627 Angela Valleys,47627 Angela Valleys ,,Lake Williamborough,GA,43966,400.7,2021-12-16,45015647,U1093420,1
151 Brent Oval Port,151 Brent Oval Port ,,Philip,RI,26716,183.79,2021-06-23,80906302,U9768065,0
7274 Darrell Prairie,7274 Darrell Prairie ,,Landryville,AK,99233,817.74,2021-06-11,60124274,U3366937,0
9469 Chase Wells South,9469 Chase Wells South ,,Jessebury,TX,76715,547.29,2021-11-25,31486367,U1814679,0
264 Lori Ville,264 Lori Ville ,,New Angelaview,UT,67798,345.74,2021-05-20,69258055,U2076784,1
7437 Stephanie Walks,7437 Stephanie Walks ,,Lake Melissa,TX,53388,971.54,2021-08-28,99329495,U9163618,0
55298 Joseph Land,55298 Joseph Land ,,Josephview,HI,68200,537.96,2021-08-31,98237825,U6109302,0
PSC 2120 Box 1801,PSC 2120 ,Box 1801 ,APO,AE,62491,153.36,2021-03-18,63585220,U9497807,1
65983 Lisa Mountain Apt. 639,65983 Lisa Mountain ,Apt. 639 ,North Michaelshire,MO,37145,479.45,2021-02-26,62085046,U1794944,0
40305 Meredith Park Apt. 874,40305 Meredith Park ,Apt. 874 ,West Davidstad,ND,09298,265.65,2021-09-14,72544638,U4962996,0
1223 Davis Cove Suite 686,1223 Davis Cove ,Suite 686 ,Bushchester,CO,77498,845.69,2021-06-11,87024149,U3359545,1
92444 Melissa Common Suite 044,92444 Melissa Common ,Suite 044 ,Joannamouth,NE,26595,779.53,2021-05-29,81526529,U1117861,1
592 Michael Lake Apt. 942,592 Michael Lake ,Apt. 942 ,Francisland,PA,26121,76.2,2021-11-01,90538638,U4492157,0
882 Stevens Plaza,882 Stevens Plaza ,,Emilyfurt,AL,06606,138.05,2021-05-10,22809010,U4175421,1
07056 Courtney Forge,07056 Courtney Forge ,,Patricialand,MN,31438,673.67,2021-12-03,65616991,U8493848,1
466 James Lakes Apt. 251,466 James Lakes ,Apt. 251 ,Johnville,MI,76087,503.72,2021-12-02,77689402,U6513834,1
542 Alexander Wells Apt. 855,542 Alexander Wells ,Apt. 855 ,Tinaport,SC,47873,312.62,2021-06-08,13377870,U6823795,0
3919 Kyle Brook Apt. 037,3919 Kyle Brook ,Apt. 037 ,Campbellburgh,LA,02327,488.66,2021-01-30,35195858,U3426814,0
18606 Hall Causeway,18606 Hall Causeway ,,New Dianamouth,CA,63357,139.61,2021-09-25,63251457,U2587505,1
3764 Dickerson Walks East,3764 Dickerson Walks East ,,Sherriland,IN,42404,469.25,2021-01-03,42426080,U3479523,0
0069 Joseph Fords Apt. 638,0069 Joseph Fords ,Apt. 638 ,East Aprilburgh,KS,18892,567.73,2021-10-01,91586985,U7269873,0
48128 Alexandra Estate Apt. 220,48128 Alexandra Estate ,Apt. 220 ,Mackenzieburgh,MS,71104,934.75,2021-08-16,47622148,U8853350,1
282 Chad Ridge,282 Chad Ridge ,,Delgadohaven,ME,07916,612.82,2021-12-08,52851522,U6072101,0
USS Cook,USS Cook ,,FPO,AE,68848,576.68,2021-05-13,60395051,U9700518,0
PSC 3169 Box 4136,PSC 3169 ,Box 4136 ,APO,AP,04632,39.33,2021-01-01,63003081,U1791616,1
68955 Lydia Village,68955 Lydia Village ,,South Michael,WI,28322,505.15,2021-09-26,18138377,U1452957,0
06723 Jackson Corner,06723 Jackson Corner ,,West Jacquelineshire,MS,85453,563.05,2021-07-04,78647881,U2389684,1
844 Valerie Manor,844 Valerie Manor ,,Lake Christophermouth,OR,94566,664.64,2021-02-03,83025840,U6740076,0
PSC 4415 Box 1736,PSC 4415 ,Box 1736 ,APO,AE,52962,313.96,2021-12-28,88193291,U7729872,0
821 Brandon Creek,821 Brandon Creek ,,Marystad,UT,71394,942.95,2021-05-14,19513936,U6509380,1
3340 Shannon Mill,3340 Shannon Mill ,,Roachborough,DE,72202,709.9,2021-11-28,20249650,U8914473,1
6536 Jessica Ridges Suite 873,6536 Jessica Ridges ,Suite 873 ,Simshaven,NV,76599,722.08,2021-11-01,55631514,U2098711,1
43908 Guzman Stravenue,43908 Guzman Stravenue ,,East Paulside,NE,33853,977.62,2021-01-31,15401079,U9994516,0
2950 Nixon Brook Apt. 473,2950 Nixon Brook ,Apt. 473 ,Kaylahaven,UT,57371,956.49,2021-10-03,26651154,U2180127,1
458 Natalie Mission,458 Natalie Mission ,,Lake Heather,ME,97127,130.29,2021-10-12,59105557,U6358716,1
1477 Stark Mountain South,1477 Stark Mountain South ,,Todd,NM,08595,898.38,2021-08-15,73494964,U8952759,0
990 Wilcox Track Suite 499,990 Wilcox Track ,Suite 499 ,East Thomas,MD,09313,531.0,2021-12-10,15680599,U2499056,0
33826 Schwartz Harbor Apt. 860,33826 Schwartz Harbor ,Apt. 860 ,Brownmouth,NV,74950,604.44,2021-02-04,50554597,U8255619,0
70733 John Light,70733 John Light ,,Lake Louisbury,WY,89822,21.92,2021-09-05,29557250,U6301982,0
04318 Alexander Springs Apt. 309,04318 Alexander Springs ,Apt. 309 ,Port Lucasberg,IN,16576,67.84,2021-08-01,51681253,U1909935,0
230 Michael Wall Suite 131,230 Michael Wall ,Suite 131 ,Montgomeryborough,GA,71115,796.38,2021-08-28,77620066,U5632335,1
474 David Squares,474 David Squares ,,Brookestad,KY,41853,367.46,2021-09-16,52882018,U3376579,1
8516 Cory Circle Suite 081,8516 Cory Circle ,Suite 081 ,Sharonborough,AR,02985,983.8,2021-08-31,59064459,U8590864,1
7092 Sanders Mountain,7092 Sanders Mountain ,,West Jeffery,RI,62262,946.11,2021-10-12,13577522,U3734974,0
0399 Heather Dale Apt. 666,0399 Heather Dale ,Apt. 666 ,South Destinyburgh,PA,01050,541.15,2021-09-09,48039113,U6292658,0
5980 Alvarez Crossroad Apt. 439,5980 Alvarez Crossroad ,Apt. 439 ,Caldwellhaven,IN,75883,589.69,2021-06-15,49097722,U4642474,1
0109 Fields Brook Apt. 111,0109 Fields Brook ,Apt. 111 ,West Lisa,OR,46949,595.53,2021-10-17,72159589,U3014476,0
409 Calvin Path Suite 496,409 Calvin Path ,Suite 496 ,Patelborough,TX,82364,539.51,2021-01-23,34425954,U9407312,0
743 Arnold Grove,743 Arnold Grove ,,Markport,DE,48207,811.46,2021-09-23,53131260,U8050501,0
595 Center Apt. 153,595 Center ,Apt. 153 ,West Stephanie,VT,97575,986.01,2021-04-19,33178141,U8792209,1
4549 Brandy Islands Apt. 943,4549 Brandy Islands ,Apt. 943 ,East Larryfurt,WI,24022,335.16,2021-12-12,17026320,U5329577,0
5637 Jordan Loaf,5637 Jordan Loaf ,,Staffordport,MD,35557,416.36,2021-12-04,43354102,U3068567,0
45592 Ryan Ridge,45592 Ryan Ridge ,,Evansmouth,VT,24258,392.66,2021-10-24,68901694,U4704546,1
4054 Whitney Mountain Apt. 560,4054 Whitney Mountain ,Apt. 560 ,Port Benjaminville,WY,66590,79.38,2021-03-27,82853608,U6435295,0
046 Kelsey Loaf Suite 484,046 Kelsey Loaf ,Suite 484 ,Julieport,GA,80347,159.36,2021-07-22,80837874,U1399510,1
6251 Frank Extension Apt. 812,6251 Frank Extension ,Apt. 812 ,Port Michaelfurt,HI,37082,182.28,2021-10-24,33517208,U8535239,1
50462 Christina Inlet Suite 002,50462 Christina Inlet ,Suite 002 ,West Carolberg,HI,18076,744.32,2021-05-27,26103086,U9618121,0
3057 Eric Forges Suite 071,3057 Eric Forges ,Suite 071 ,Bennettport,WV,94823,181.54,2021-11-07,40939196,U5326906,0
9688 Lynch Stream East,9688 Lynch Stream East ,,Richardhaven,KS,19651,596.42,2021-07-01,51911113,U2718149,0
0220 Nancy Alley Apt. 456,0220 Nancy Alley ,Apt. 456 ,Kerriberg,KY,92528,976.53,2021-09-08,39754823,U2208962,1
USNS Webster,USNS Webster ,,FPO,AP,65509,408.99,2021-01-17,33651814,U8627475,0
5286 Jeremy Lights Suite 715,5286 Jeremy Lights ,Suite 715 ,Kimberlyview,KS,86556,999.31,2021-05-20,10358387,U9952825,1
58207 Dean Club Suite 609,58207 Dean Club ,Suite 609 ,Johnsonstad,NV,35747,250.94,2021-03-17,90028873,U5143117,0
USNS Taylor,USNS Taylor ,,FPO,AE,47767,356.33,2021-08-03,12890927,U7429193,0
5311 Angela Divide Suite 018,5311 Angela Divide ,Suite 018 ,Ericville,NJ,86921,143.74,2021-04-21,82058389,U7348495,0
2654 Eric Track Suite 186,2654 Eric Track ,Suite 186 ,Thomasside,ME,10729,154.44,2021-10-03,54704775,U3829402,0
4729 James Ways,4729 James Ways ,,Jamesborough,WV,61347,407.62,2021-08-04,47595231,U8895194,1
USNV Cannon,USNV Cannon ,,FPO,AA,10336,774.62,2021-07-08,96399614,U9549210,0
44362 Olivia Crescent,44362 Olivia Crescent ,,New Robertland,AR,75147,655.04,2021-02-23,28134274,U4883928,1
01148 Hicks Crossroad Suite 266,01148 Hicks Crossroad ,Suite 266 ,Carolhaven,ID,09320,223.8,2021-04-20,89313057,U4094759,1
289 Smith Avenue Apt. 210,289 Smith Avenue ,Apt. 210 ,Johnsonborough,WY,89423,66.05,2021-08-04,16835281,U6934827,0
0343 Stephens Ridges Apt. 519,0343 Stephens Ridges ,Apt. 519 ,West Frank,CT,29764,76.71,2021-05-15,82967441,U2793970,1
USNV Mason,USNV Mason ,,FPO,AA,72376,331.46,2021-12-28,50446579,U8190138,0
46326 Smith Cliff South,46326 Smith Cliff South ,,Patricia,GA,83744,550.15,2021-05-05,94061536,U2646432,1
USNV Stevenson,USNV Stevenson ,,FPO,AA,93658,1.81,2021-10-24,15685627,U5067113,1
USS Carpenter,USS Carpenter ,,FPO,AA,73690,105.99,2021-10-27,71286053,U5556287,1
832 John Square Port,832 John Square Port ,,Laura,ME,30213,666.58,2021-08-17,64860683,U5043520,1
PSC 4819 Box 9540,PSC 4819 ,Box 9540 ,APO,AP,70852,234.06,2021-03-02,79612897,U3766308,0
2759 Stephen Vista Suite 239,2759 Stephen Vista ,Suite 239 ,South Gregorymouth,OR,91556,45.24,2021-04-03,88200588,U3285569,0
2440 Andrew Causeway Suite 698,2440 Andrew Causeway ,Suite 698 ,Port Kimville,ID,36754,810.94,2021-03-01,25593533,U1971458,0
740 Holly Rue,740 Holly Rue ,,Brianfort,OH,96981,76.09,2021-12-10,61267530,U2410196,1
565 George Ways Apt. 512,565 George Ways ,Apt. 512 ,Lake Matthew,RI,76750,743.84,2021-12-05,87954610,U3793491,1
00490 Maria Mill,00490 Maria Mill ,,South Amberfort,HI,68192,53.64,2021-12-11,46058053,U6495839,0
4333 Smith Greens Suite 048,4333 Smith Greens ,Suite 048 ,New Lisatown,OR,24177,861.59,2021-02-09,75328416,U9242584,0
4731 Laura Loop,4731 Laura Loop ,,Meganhaven,SD,28042,473.14,2021-09-03,50912813,U7982177,0
552 Dustin Roads Suite 186,552 Dustin Roads ,Suite 186 ,West Stuartborough,TN,80629,338.31,2021-03-16,39684087,U3691543,0
0675 Michelle Gardens,0675 Michelle Gardens ,,Port Kiara,NV,17166,213.09,2021-07-26,33794200,U4151263,1
84190 Soto Tunnel Apt. 211,84190 Soto Tunnel ,Apt. 211 ,North Johntown,WV,37139,820.61,2021-10-19,90346159,U8852666,0
8965 Alyssa Hollow Apt. 182,8965 Alyssa Hollow ,Apt. 182 ,North Patrickbury,UT,88648,417.35,2021-02-20,44244166,U5253303,1
02099 Jacqueline Tunnel,02099 Jacqueline Tunnel ,,North Robertbury,AZ,36252,557.92,2021-04-28,72207887,U3409527,0
64182 Peterson Springs Apt. 669,64182 Peterson Springs ,Apt. 669 ,Davisside,NV,14911,321.48,2021-04-28,32100270,U2663877,0
182 Mary Tunnel,182 Mary Tunnel ,,North Jamesport,MT,26828,180.15,2021-10-17,13507096,U1771498,0
9720 Willie Neck Apt. 826,9720 Willie Neck ,Apt. 826 ,East Marilyn,GA,96939,309.41,2021-10-15,10973345,U7551520,1
851 Alexander Camp North,851 Alexander Camp North ,,Louisville,AL,36359,257.64,2021-03-26,20638942,U1041952,0
4175 Bradley Pine Apt. 073,4175 Bradley Pine ,Apt. 073 ,Emilyville,NM,67041,741.48,2021-03-28,79728513,U9812548,1
PSC 0317 Box 1449,PSC 0317 ,Box 1449 ,APO,AE,40892,823.69,2021-03-27,69735803,U8819717,0
1415 Julie Road Suite 185,1415 Julie Road ,Suite 185 ,Lake Justin,PA,77212,775.32,2021-02-04,24468385,U9449484,0
660 Glass Skyway Apt. 959,660 Glass Skyway ,Apt. 959 ,Tuckerhaven,KS,71345,295.49,2021-05-17,42575252,U4093434,0
291 Gomez Pike Apt. 578,291 Gomez Pike ,Apt. 578 ,New James,NV,83601,339.04,2021-03-06,17508381,U9104852,0
56775 Mitchell Coves South,56775 Mitchell Coves South ,,Steven,ME,69575,943.92,2021-12-28,38757946,U7600747,1
728 Lopez Parkways Apt. 406,728 Lopez Parkways ,Apt. 406 ,Ronnieshire,IA,75828,462.25,2021-05-16,60526854,U6852793,0
PSC 9313 Box 2864,PSC 9313 ,Box 2864 ,APO,AE,33054,579.55,2021-04-20,30290548,U8517996,0
7392 Glenn Inlet West,7392 Glenn Inlet West ,,Dalton,AK,44849,52.8,2021-06-02,37753096,U2841119,1
7711 Mark Drive,7711 Mark Drive ,,Rollinsmouth,MS,85766,776.6,2021-02-11,40535300,U1691513,0
0113 Michael Meadows Suite 433,0113 Michael Meadows ,Suite 433 ,Lesliefort,MI,52939,443.8,2021-10-16,62444352,U9447453,0
0720 Meza Camp,0720 Meza Camp ,,Richardview,TN,37901,218.02,2021-02-14,27693147,U6048737,0
3070 Smith Passage Suite 878,3070 Smith Passage ,Suite 878 ,Leonardview,WA,20693,475.7,2021-08-06,22823597,U5413418,1
23425 Burton Islands Suite 061,23425 Burton Islands ,Suite 061 ,Lake Kevin,ID,76488,201.71,2021-07-21,21626140,U1764237,1
19363 Brown Lock Apt. 786,19363 Brown Lock ,Apt. 786 ,New Paul,MN,97703,352.95,2021-08-21,22250667,U1209212,1
687 Bryan Points Apt. 008,687 Bryan Points ,Apt. 008 ,Robinsonmouth,AL,42080,361.78,2021-05-27,70882126,U4814125,1
14843 Dustin Bridge Apt. 832,14843 Dustin Bridge ,Apt. 832 ,Owensville,DE,72796,436.63,2021-09-24,20720155,U3229739,1
358 John Landing,358 John Landing ,,East Kevin,OH,97863,339.74,2021-07-21,70165434,U6170288,1
20219 Snyder Alley Suite 012,20219 Snyder Alley ,Suite 012 ,West Gregory,LA,04458,169.39,2021-04-19,86913126,U3092716,1
PSC 6631 Box 1949,PSC 6631 ,Box 1949 ,APO,AP,37826,832.73,2021-02-06,91168814,U9930476,1
2878 Anderson Route,2878 Anderson Route ,,New Bethton,NY,14736,531.1,2021-07-17,16552782,U7453053,1
79389 Lauren Groves Suite 910,79389 Lauren Groves ,Suite 910 ,Lake Jesse,OK,15244,378.39,2021-08-16,95733115,U4544841,1
17047 Riley Bypass Apt. 268,17047 Riley Bypass ,Apt. 268 ,Hannahtown,FL,06644,629.54,2021-08-22,80655844,U6062078,1
245 Victor Track Apt. 349,245 Victor Track ,Apt. 349 ,Longberg,KY,59290,100.62,2021-11-18,61414893,U7654133,0
956 Ferguson Forest Apt. 051,956 Ferguson Forest ,Apt. 051 ,East Michael,WV,83955,295.92,2021-09-20,12551168,U5471373,1
56261 Kevin Ferry,56261 Kevin Ferry ,,New Theresa,WY,57205,356.9,2021-09-05,88634428,U1318360,1
77072 Benjamin Key Apt. 230,77072 Benjamin Key ,Apt. 230 ,North Jeremyport,FL,86185,482.89,2021-12-26,24659884,U3093797,1
39745 Barr Road South,39745 Barr Road South ,,Samantha,NC,47479,862.93,2021-05-21,17116548,U2749466,0
2204 Miller Burg,2204 Miller Burg ,,Welchstad,NV,31763,445.78,2021-06-02,24981196,U3333825,1
7339 Weeks Ranch,7339 Weeks Ranch ,,Jonathanburgh,WY,78384,408.81,2021-07-02,97985978,U9223549,1
1448 Price Corners,1448 Price Corners ,,Lake William,LA,23121,602.34,2021-04-09,81979536,U8440153,0
PSC 3829 Box 8088,PSC 3829 ,Box 8088 ,APO,AE,48805,774.15,2021-05-20,93302378,U7168903,1
09041 Morse Via,09041 Morse Via ,,Stevensonbury,WV,89197,320.01,2021-04-07,83745855,U7563346,0
76629 Patricia Roads,76629 Patricia Roads ,,Calvinburgh,TN,56379,679.29,2021-09-06,33577465,U4840390,1
661 April Court Suite 507,661 April Court ,Suite 507 ,Lake Elizabeth,VT,27159,363.37,2021-04-24,53674507,U4854149,1
3638 Sarah Falls Port,3638 Sarah Falls Port ,,Isabella,LA,53951,19.28,2021-10-11,39578282,U8831276,0
530 Melanie Gardens Suite 288,530 Melanie Gardens ,Suite 288 ,New Brian,MS,16830,74.78,2021-04-09,80318201,U1749193,0
939 White Knolls Suite 810,939 White Knolls ,Suite 810 ,Lake Hannahport,CA,26796,51.41,2021-09-07,71840680,U9403195,1
17625 Jackson Island,17625 Jackson Island ,,Rebeccatown,WI,74481,392.97,2021-06-14,63648584,U9724867,1
812 Adam Village Apt. 720,812 Adam Village ,Apt. 720 ,Steeleton,NE,92146,222.87,2021-08-10,20913984,U9543810,0
369 Stout Estates Apt. 649,369 Stout Estates ,Apt. 649 ,Janetfort,CO,96101,563.0,2021-03-15,30249821,U1140950,1
70115 Gallagher Way Suite 796,70115 Gallagher Way ,Suite 796 ,North Josephburgh,AK,66362,735.94,2021-07-08,85774135,U7083042,1
478 Robinson Street Apt. 662,478 Robinson Street ,Apt. 662 ,Erinburgh,SD,49427,451.58,2021-09-10,67038331,U7565980,1
386 Mark Islands,386 Mark Islands ,,East Karen,KY,62276,729.87,2021-04-23,89406780,U9733450,0
5025 Gary Shores,5025 Gary Shores ,,Lake Justin,OK,08086,303.92,2021-05-14,70506307,U6594630,1
552 Jack Ranch,552 Jack Ranch ,,Lake Kimborough,SD,85999,189.83,2021-05-01,49852119,U2984393,0
9971 Sarah Haven Apt. 747,9971 Sarah Haven ,Apt. 747 ,East Michael,CA,46559,824.62,2021-09-01,21876434,U6895633,0
90126 Victoria Course Apt. 474,90126 Victoria Course ,Apt. 474 ,New Kristychester,ND,45671,555.96,2021-01-13,80919483,U1543580,1
263 Lee Circle West,263 Lee Circle West ,,Jeffrey,SD,85878,218.25,2021-10-09,91191546,U8541742,0
776 Mendez Parkway South,776 Mendez Parkway South ,,Howardstad,TN,39330,359.13,2021-03-19,96579966,U4395722,0
901 Karen Mission,901 Karen Mission ,,Port Scott,WY,83145,884.25,2021-11-02,43137867,U8083990,1
819 Michael Drive,819 Michael Drive ,,Youngbury,DC,06911,62.12,2021-11-21,38803658,U4076856,1
973 Brewer Trace Port,973 Brewer Trace Port ,,Robertfurt,HI,31177,853.75,2021-05-02,31553080,U2146779,0
7690 Silva Keys Suite 582,7690 Silva Keys ,Suite 582 ,Morriston,AZ,40117,115.13,2021-09-29,25004696,U4674815,1
061 Paul Spurs,061 Paul Spurs ,,Rodriguezhaven,MO,12716,877.7,2021-09-27,49808986,U2891243,1
7419 Harris Well Apt. 284,7419 Harris Well ,Apt. 284 ,Jeffreychester,FL,68065,534.93,2021-01-29,29777815,U7479770,1
48257 Walker Valleys Apt. 501,48257 Walker Valleys ,Apt. 501 ,Lake Elizabeth,OK,21195,125.17,2021-11-15,87822888,U5665530,1
5392 Smith Crossroad Suite 625,5392 Smith Crossroad ,Suite 625 ,Glennshire,NC,30763,276.13,2021-11-18,66711844,U9351006,0
25288 Ramirez Prairie Apt. 629,25288 Ramirez Prairie ,Apt. 629 ,Mcdanielville,GA,85852,394.39,2021-06-28,35800892,U5597087,0
9513 Glen Harbors,9513 Glen Harbors ,,New William,NC,21497,603.08,2021-08-28,70144716,U2987585,1
240 Rachel Tunnel Suite 885,240 Rachel Tunnel ,Suite 885 ,Port Debrabury,TN,92758,789.7,2021-12-05,52208235,U9407692,0
3901 Gina Gardens South,3901 Gina Gardens South ,,Jane,MI,09182,843.84,2021-07-23,84229647,U7894194,0
3080 Emma Forge,3080 Emma Forge ,,Lake Carolland,OH,12520,220.75,2021-09-25,12725279,U9162306,0
5117 Khan Circles,5117 Khan Circles ,,New Eric,WY,98658,580.74,2021-10-27,94649235,U9757545,1
670 Torres Square Suite 953,670 Torres Square ,Suite 953 ,Walterston,IN,27868,773.51,2021-01-14,85449033,U8202959,1
USNS Powell,USNS Powell ,,FPO,AA,63747,191.56,2021-11-16,93421220,U2555625,0
0723 Wilcox Forges Suite 631,0723 Wilcox Forges ,Suite 631 ,Lake Veronicaside,VA,81091,809.04,2021-06-08,42418650,U1350638,0
809 Hess Crossing,809 Hess Crossing ,,Debbieburgh,TX,21489,242.7,2021-04-28,11058578,U1303608,0
370 Fischer Stream Apt. 773,370 Fischer Stream ,Apt. 773 ,Fostermouth,MD,67973,592.34,2021-03-19,81798447,U8669380,0
62506 Moore Islands,62506 Moore Islands ,,Smithmouth,KS,01330,499.24,2021-02-02,25094977,U7534130,0
390 Hensley Glens Apt. 877,390 Hensley Glens ,Apt. 877 ,Woodsburgh,NY,16015,535.43,2021-04-07,31187104,U6371963,0
8855 Hicks Estate,8855 Hicks Estate ,,Damonville,KY,10567,852.79,2021-08-07,79174459,U1137447,0
52220 Brown Landing,52220 Brown Landing ,,Williamton,CT,12109,139.4,2021-04-12,33966843,U8420641,0
047 Schmidt Station,047 Schmidt Station ,,West Nicole,GA,03258,261.15,2021-03-25,57841057,U8712265,0
849 Vaughn Turnpike,849 Vaughn Turnpike ,,Matthewland,NV,22299,964.93,2021-03-28,73039724,U2055353,0
07869 Danny Park Port,07869 Danny Park Port ,,Katherine,MS,23691,629.2,2021-03-01,31541530,U6510222,0
98282 Charles Wells Apt. 683,98282 Charles Wells ,Apt. 683 ,New Kimberly,DE,55435,901.23,2021-08-30,25139768,U1271783,0
81690 Bowman Rest Apt. 694,81690 Bowman Rest ,Apt. 694 ,West Kimberly,HI,64364,230.11,2021-05-30,29512689,U6846895,1
73243 Cheryl Estates,73243 Cheryl Estates ,,Thompsonberg,MO,21329,320.85,2021-03-06,37298373,U2985294,1
601 Dixon Expressway Suite 015,601 Dixon Expressway ,Suite 015 ,Mercadoburgh,RI,49743,583.31,2021-01-17,16122847,U1186802,0
9667 Sarah Cove,9667 Sarah Cove ,,New Joshua,NH,35497,777.75,2021-03-16,21037629,U2187434,0
58570 Wells Lodge,58570 Wells Lodge ,,Angelafurt,WA,59526,511.33,2021-09-19,54062942,U8115989,0
274 Wong Manors Apt. 513,274 Wong Manors ,Apt. 513 ,North Melinda,WI,32328,75.85,2021-04-18,88980777,U4716265,1
77885 Elizabeth Roads Apt. 035,77885 Elizabeth Roads ,Apt. 035 ,East Duane,SD,49393,445.09,2021-06-26,57099540,U5345716,1
53085 Bryant Oval Apt. 165,53085 Bryant Oval ,Apt. 165 ,East Michaelburgh,VT,37980,769.04,2021-11-30,22323668,U2468791,1
92339 Evans Flats Suite 556,92339 Evans Flats ,Suite 556 ,Jarvischester,ND,05016,881.63,2021-10-21,37625963,U9696769,0
41974 Mckee Street Apt. 019,41974 Mckee Street ,Apt. 019 ,Campbellbury,GA,08217,90.32,2021-07-15,97044482,U7490416,1
588 Joanne Greens Apt. 372,588 Joanne Greens ,Apt. 372 ,Grahamburgh,PA,23161,392.65,2021-05-20,18162969,U4692494,0
3825 Morton Mission Apt. 431,3825 Morton Mission ,Apt. 431 ,Brendaton,VT,06851,911.11,2021-01-11,62201782,U5713362,1
3423 Harold Mountains,3423 Harold Mountains ,,Ronaldhaven,SC,92408,734.4,2021-06-19,32438077,U5809127,0
1652 Heather Creek,1652 Heather Creek ,,Beckerside,IN,10856,617.29,2021-07-14,57960477,U6103328,0
706 Davies Corner Suite 748,706 Davies Corner ,Suite 748 ,New Johntown,MO,14741,167.35,2021-04-22,59526700,U5549154,0
598 Brian Groves,598 Brian Groves ,,Julietown,WI,86813,494.92,2021-07-23,98973099,U8404264,0
15479 Harris Island Suite 406,15479 Harris Island ,Suite 406 ,West Nicholas,NJ,02896,418.77,2021-06-03,77497951,U7301935,1
